[0, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 7, 'line_length_gen': 4.714285714285714, 'line_length_ori': 4.666666666666667, 'uniq_words_gen': 7, 'uniq_words_ori': 6}]
[23, {'nbr_sylable_gen': 14, 'nbr_sylable_origin': 0, 'line_length_gen': 4.0, 'line_length_ori': 0.0, 'uniq_words_gen': 11, 'uniq_words_ori': 1}]
[24, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 0, 'line_length_gen': 5.0, 'line_length_ori': 0.0, 'uniq_words_gen': 7, 'uniq_words_ori': 1}]
[24, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 0, 'line_length_gen': 5.0, 'line_length_ori': 0.0, 'uniq_words_gen': 7, 'uniq_words_ori': 1}]
[24, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 0, 'line_length_gen': 5.0, 'line_length_ori': 0.0, 'uniq_words_gen': 7, 'uniq_words_ori': 1}]
[24, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 0, 'line_length_gen': 5.0, 'line_length_ori': 0.0, 'uniq_words_gen': 7, 'uniq_words_ori': 1}]
[24, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 0, 'line_length_gen': 5.0, 'line_length_ori': 0.0, 'uniq_words_gen': 7, 'uniq_words_ori': 1}]
[24, {'nbr_sylable_gen': 10, 'nbr_sylable_origin': 0, 'line_length_gen': 5.0, 'line_length_ori': 0.0, 'uniq_words_gen': 7, 'uniq_words_ori': 1}]
[25, {'nbr_sylable_gen': 5, 'nbr_sylable_origin': 0, 'line_length_gen': 6.333333333333333, 'line_length_ori': 0.0, 'uniq_words_gen': 3, 'uniq_words_ori': 1}]
[25, {'nbr_sylable_gen': 5, 'nbr_sylable_origin': 0, 'line_length_gen': 6.333333333333333, 'line_length_ori': 0.0, 'uniq_words_gen': 3, 'uniq_words_ori': 1}]
[25, {'nbr_sylable_gen': 5, 'nbr_sylable_origin': 0, 'line_length_gen': 6.333333333333333, 'line_length_ori': 0.0, 'uniq_words_gen': 3, 'uniq_words_ori': 1}]
[25, {'nbr_sylable_gen': 5, 'nbr_sylable_origin': 0, 'line_length_gen': 6.333333333333333, 'line_length_ori': 0.0, 'uniq_words_gen': 3, 'uniq_words_ori': 1}]
[25, {'nbr_sylable_gen': 5, 'nbr_sylable_origin': 0, 'line_length_gen': 6.333333333333333, 'line_length_ori': 0.0, 'uniq_words_gen': 3, 'uniq_words_ori': 1}]
[25, {'nbr_sylable_gen': 5, 'nbr_sylable_origin': 0, 'line_length_gen': 6.333333333333333, 'line_length_ori': 0.0, 'uniq_words_gen': 3, 'uniq_words_ori': 1}]
[26, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 3, 'line_length_gen': 5.5, 'line_length_ori': 6.0, 'uniq_words_gen': 4, 'uniq_words_ori': 2}]
[26, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 3, 'line_length_gen': 5.5, 'line_length_ori': 6.0, 'uniq_words_gen': 4, 'uniq_words_ori': 2}]
[26, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 3, 'line_length_gen': 5.5, 'line_length_ori': 6.0, 'uniq_words_gen': 4, 'uniq_words_ori': 2}]
[26, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 3, 'line_length_gen': 5.5, 'line_length_ori': 6.0, 'uniq_words_gen': 4, 'uniq_words_ori': 2}]
[26, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 3, 'line_length_gen': 5.5, 'line_length_ori': 6.0, 'uniq_words_gen': 4, 'uniq_words_ori': 2}]
[26, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 3, 'line_length_gen': 5.5, 'line_length_ori': 6.0, 'uniq_words_gen': 4, 'uniq_words_ori': 2}]
[27, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 9, 'line_length_gen': 4.714285714285714, 'line_length_ori': 5.6, 'uniq_words_gen': 7, 'uniq_words_ori': 5}]
[27, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 9, 'line_length_gen': 4.714285714285714, 'line_length_ori': 5.6, 'uniq_words_gen': 7, 'uniq_words_ori': 5}]
[27, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 9, 'line_length_gen': 4.714285714285714, 'line_length_ori': 5.6, 'uniq_words_gen': 7, 'uniq_words_ori': 5}]
[27, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 9, 'line_length_gen': 4.714285714285714, 'line_length_ori': 5.6, 'uniq_words_gen': 7, 'uniq_words_ori': 5}]
[27, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 9, 'line_length_gen': 4.714285714285714, 'line_length_ori': 5.6, 'uniq_words_gen': 7, 'uniq_words_ori': 5}]
[27, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 9, 'line_length_gen': 4.714285714285714, 'line_length_ori': 5.6, 'uniq_words_gen': 7, 'uniq_words_ori': 5}]
[28, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 13, 'line_length_gen': 3.6666666666666665, 'line_length_ori': 4.333333333333333, 'uniq_words_gen': 6, 'uniq_words_ori': 8}]
[28, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 13, 'line_length_gen': 3.6666666666666665, 'line_length_ori': 4.333333333333333, 'uniq_words_gen': 6, 'uniq_words_ori': 8}]
[28, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 13, 'line_length_gen': 3.6666666666666665, 'line_length_ori': 4.333333333333333, 'uniq_words_gen': 6, 'uniq_words_ori': 8}]
[28, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 13, 'line_length_gen': 3.6666666666666665, 'line_length_ori': 4.333333333333333, 'uniq_words_gen': 6, 'uniq_words_ori': 8}]
[28, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 13, 'line_length_gen': 3.6666666666666665, 'line_length_ori': 4.333333333333333, 'uniq_words_gen': 6, 'uniq_words_ori': 8}]
[28, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 13, 'line_length_gen': 3.6666666666666665, 'line_length_ori': 4.333333333333333, 'uniq_words_gen': 6, 'uniq_words_ori': 8}]
[29, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 7, 'line_length_gen': 4.0, 'line_length_ori': 3.2857142857142856, 'uniq_words_gen': 6, 'uniq_words_ori': 7}]
[29, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 7, 'line_length_gen': 4.0, 'line_length_ori': 3.2857142857142856, 'uniq_words_gen': 6, 'uniq_words_ori': 7}]
[29, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 7, 'line_length_gen': 4.0, 'line_length_ori': 3.2857142857142856, 'uniq_words_gen': 6, 'uniq_words_ori': 7}]
[29, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 7, 'line_length_gen': 4.0, 'line_length_ori': 3.2857142857142856, 'uniq_words_gen': 6, 'uniq_words_ori': 7}]
[29, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 7, 'line_length_gen': 4.0, 'line_length_ori': 3.2857142857142856, 'uniq_words_gen': 6, 'uniq_words_ori': 7}]
[29, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 7, 'line_length_gen': 4.0, 'line_length_ori': 3.2857142857142856, 'uniq_words_gen': 6, 'uniq_words_ori': 7}]
[30, {'nbr_sylable_gen': 4, 'nbr_sylable_origin': 12, 'line_length_gen': 3.6666666666666665, 'line_length_ori': 4.666666666666667, 'uniq_words_gen': 3, 'uniq_words_ori': 9}]
[30, {'nbr_sylable_gen': 4, 'nbr_sylable_origin': 12, 'line_length_gen': 3.6666666666666665, 'line_length_ori': 4.666666666666667, 'uniq_words_gen': 3, 'uniq_words_ori': 9}]
[30, {'nbr_sylable_gen': 4, 'nbr_sylable_origin': 12, 'line_length_gen': 3.6666666666666665, 'line_length_ori': 4.666666666666667, 'uniq_words_gen': 3, 'uniq_words_ori': 9}]
[30, {'nbr_sylable_gen': 4, 'nbr_sylable_origin': 12, 'line_length_gen': 3.6666666666666665, 'line_length_ori': 4.666666666666667, 'uniq_words_gen': 3, 'uniq_words_ori': 9}]
[30, {'nbr_sylable_gen': 4, 'nbr_sylable_origin': 12, 'line_length_gen': 3.6666666666666665, 'line_length_ori': 4.666666666666667, 'uniq_words_gen': 3, 'uniq_words_ori': 9}]
[30, {'nbr_sylable_gen': 4, 'nbr_sylable_origin': 12, 'line_length_gen': 3.6666666666666665, 'line_length_ori': 4.666666666666667, 'uniq_words_gen': 3, 'uniq_words_ori': 9}]
[31, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 12, 'line_length_gen': 0.0, 'line_length_ori': 4.222222222222222, 'uniq_words_gen': 1, 'uniq_words_ori': 9}]
[31, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 12, 'line_length_gen': 0.0, 'line_length_ori': 4.222222222222222, 'uniq_words_gen': 1, 'uniq_words_ori': 9}]
[31, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 12, 'line_length_gen': 0.0, 'line_length_ori': 4.222222222222222, 'uniq_words_gen': 1, 'uniq_words_ori': 9}]
[31, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 12, 'line_length_gen': 0.0, 'line_length_ori': 4.222222222222222, 'uniq_words_gen': 1, 'uniq_words_ori': 9}]
[31, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 12, 'line_length_gen': 0.0, 'line_length_ori': 4.222222222222222, 'uniq_words_gen': 1, 'uniq_words_ori': 9}]
[31, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 12, 'line_length_gen': 0.0, 'line_length_ori': 4.222222222222222, 'uniq_words_gen': 1, 'uniq_words_ori': 9}]
[32, {'nbr_sylable_gen': 13, 'nbr_sylable_origin': 6, 'line_length_gen': 3.4545454545454546, 'line_length_ori': 7.333333333333333, 'uniq_words_gen': 10, 'uniq_words_ori': 3}]
[32, {'nbr_sylable_gen': 13, 'nbr_sylable_origin': 6, 'line_length_gen': 3.4545454545454546, 'line_length_ori': 7.333333333333333, 'uniq_words_gen': 10, 'uniq_words_ori': 3}]
[32, {'nbr_sylable_gen': 13, 'nbr_sylable_origin': 6, 'line_length_gen': 3.4545454545454546, 'line_length_ori': 7.333333333333333, 'uniq_words_gen': 10, 'uniq_words_ori': 3}]
[32, {'nbr_sylable_gen': 13, 'nbr_sylable_origin': 6, 'line_length_gen': 3.4545454545454546, 'line_length_ori': 7.333333333333333, 'uniq_words_gen': 10, 'uniq_words_ori': 3}]
[32, {'nbr_sylable_gen': 13, 'nbr_sylable_origin': 6, 'line_length_gen': 3.4545454545454546, 'line_length_ori': 7.333333333333333, 'uniq_words_gen': 10, 'uniq_words_ori': 3}]
[32, {'nbr_sylable_gen': 13, 'nbr_sylable_origin': 6, 'line_length_gen': 3.4545454545454546, 'line_length_ori': 7.333333333333333, 'uniq_words_gen': 10, 'uniq_words_ori': 3}]
[33, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 11, 'line_length_gen': 0.0, 'line_length_ori': 4.5, 'uniq_words_gen': 1, 'uniq_words_ori': 10}]
[33, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 11, 'line_length_gen': 0.0, 'line_length_ori': 4.5, 'uniq_words_gen': 1, 'uniq_words_ori': 10}]
[33, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 11, 'line_length_gen': 0.0, 'line_length_ori': 4.5, 'uniq_words_gen': 1, 'uniq_words_ori': 10}]
[33, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 11, 'line_length_gen': 0.0, 'line_length_ori': 4.5, 'uniq_words_gen': 1, 'uniq_words_ori': 10}]
[33, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 11, 'line_length_gen': 0.0, 'line_length_ori': 4.5, 'uniq_words_gen': 1, 'uniq_words_ori': 10}]
[33, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 11, 'line_length_gen': 0.0, 'line_length_ori': 4.5, 'uniq_words_gen': 1, 'uniq_words_ori': 10}]
[34, {'nbr_sylable_gen': 18, 'nbr_sylable_origin': 9, 'line_length_gen': 4.846153846153846, 'line_length_ori': 3.3, 'uniq_words_gen': 13, 'uniq_words_ori': 10}]
[34, {'nbr_sylable_gen': 18, 'nbr_sylable_origin': 9, 'line_length_gen': 4.846153846153846, 'line_length_ori': 3.3, 'uniq_words_gen': 13, 'uniq_words_ori': 10}]
[34, {'nbr_sylable_gen': 18, 'nbr_sylable_origin': 9, 'line_length_gen': 4.846153846153846, 'line_length_ori': 3.3, 'uniq_words_gen': 13, 'uniq_words_ori': 10}]
[34, {'nbr_sylable_gen': 18, 'nbr_sylable_origin': 9, 'line_length_gen': 4.846153846153846, 'line_length_ori': 3.3, 'uniq_words_gen': 13, 'uniq_words_ori': 10}]
[34, {'nbr_sylable_gen': 18, 'nbr_sylable_origin': 9, 'line_length_gen': 4.846153846153846, 'line_length_ori': 3.3, 'uniq_words_gen': 13, 'uniq_words_ori': 10}]
[34, {'nbr_sylable_gen': 18, 'nbr_sylable_origin': 9, 'line_length_gen': 4.846153846153846, 'line_length_ori': 3.3, 'uniq_words_gen': 13, 'uniq_words_ori': 10}]
[35, {'nbr_sylable_gen': 11, 'nbr_sylable_origin': 9, 'line_length_gen': 3.875, 'line_length_ori': 4.375, 'uniq_words_gen': 8, 'uniq_words_ori': 8}]
[35, {'nbr_sylable_gen': 11, 'nbr_sylable_origin': 9, 'line_length_gen': 3.875, 'line_length_ori': 4.375, 'uniq_words_gen': 8, 'uniq_words_ori': 8}]
[35, {'nbr_sylable_gen': 11, 'nbr_sylable_origin': 9, 'line_length_gen': 3.875, 'line_length_ori': 4.375, 'uniq_words_gen': 8, 'uniq_words_ori': 8}]
[35, {'nbr_sylable_gen': 11, 'nbr_sylable_origin': 9, 'line_length_gen': 3.875, 'line_length_ori': 4.375, 'uniq_words_gen': 8, 'uniq_words_ori': 8}]
[35, {'nbr_sylable_gen': 11, 'nbr_sylable_origin': 9, 'line_length_gen': 3.875, 'line_length_ori': 4.375, 'uniq_words_gen': 8, 'uniq_words_ori': 8}]
[35, {'nbr_sylable_gen': 11, 'nbr_sylable_origin': 9, 'line_length_gen': 3.875, 'line_length_ori': 4.375, 'uniq_words_gen': 8, 'uniq_words_ori': 8}]
[36, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 7, 'line_length_gen': 4.0, 'line_length_ori': 4.6, 'uniq_words_gen': 6, 'uniq_words_ori': 5}]
[36, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 7, 'line_length_gen': 4.0, 'line_length_ori': 4.6, 'uniq_words_gen': 6, 'uniq_words_ori': 5}]
[36, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 7, 'line_length_gen': 4.0, 'line_length_ori': 4.6, 'uniq_words_gen': 6, 'uniq_words_ori': 5}]
[36, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 7, 'line_length_gen': 4.0, 'line_length_ori': 4.6, 'uniq_words_gen': 6, 'uniq_words_ori': 5}]
[36, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 7, 'line_length_gen': 4.0, 'line_length_ori': 4.6, 'uniq_words_gen': 6, 'uniq_words_ori': 5}]
[36, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 7, 'line_length_gen': 4.0, 'line_length_ori': 4.6, 'uniq_words_gen': 6, 'uniq_words_ori': 5}]
[37, {'nbr_sylable_gen': 1, 'nbr_sylable_origin': 3, 'line_length_gen': 4.0, 'line_length_ori': 6.0, 'uniq_words_gen': 1, 'uniq_words_ori': 2}]
[37, {'nbr_sylable_gen': 1, 'nbr_sylable_origin': 3, 'line_length_gen': 4.0, 'line_length_ori': 6.0, 'uniq_words_gen': 1, 'uniq_words_ori': 2}]
[37, {'nbr_sylable_gen': 1, 'nbr_sylable_origin': 3, 'line_length_gen': 4.0, 'line_length_ori': 6.0, 'uniq_words_gen': 1, 'uniq_words_ori': 2}]
[37, {'nbr_sylable_gen': 1, 'nbr_sylable_origin': 3, 'line_length_gen': 4.0, 'line_length_ori': 6.0, 'uniq_words_gen': 1, 'uniq_words_ori': 2}]
[37, {'nbr_sylable_gen': 1, 'nbr_sylable_origin': 3, 'line_length_gen': 4.0, 'line_length_ori': 6.0, 'uniq_words_gen': 1, 'uniq_words_ori': 2}]
[37, {'nbr_sylable_gen': 1, 'nbr_sylable_origin': 3, 'line_length_gen': 4.0, 'line_length_ori': 6.0, 'uniq_words_gen': 1, 'uniq_words_ori': 2}]
[38, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 10, 'line_length_gen': 3.8333333333333335, 'line_length_ori': 5.166666666666667, 'uniq_words_gen': 6, 'uniq_words_ori': 6}]
[38, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 10, 'line_length_gen': 3.8333333333333335, 'line_length_ori': 5.166666666666667, 'uniq_words_gen': 6, 'uniq_words_ori': 6}]
[38, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 10, 'line_length_gen': 3.8333333333333335, 'line_length_ori': 5.166666666666667, 'uniq_words_gen': 6, 'uniq_words_ori': 6}]
[38, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 10, 'line_length_gen': 3.8333333333333335, 'line_length_ori': 5.166666666666667, 'uniq_words_gen': 6, 'uniq_words_ori': 6}]
[38, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 10, 'line_length_gen': 3.8333333333333335, 'line_length_ori': 5.166666666666667, 'uniq_words_gen': 6, 'uniq_words_ori': 6}]
[38, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 10, 'line_length_gen': 3.8333333333333335, 'line_length_ori': 5.166666666666667, 'uniq_words_gen': 6, 'uniq_words_ori': 6}]
[39, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 9, 'line_length_gen': 3.8, 'line_length_ori': 4.666666666666667, 'uniq_words_gen': 5, 'uniq_words_ori': 6}]
[39, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 9, 'line_length_gen': 3.8, 'line_length_ori': 4.666666666666667, 'uniq_words_gen': 5, 'uniq_words_ori': 6}]
[39, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 9, 'line_length_gen': 3.8, 'line_length_ori': 4.666666666666667, 'uniq_words_gen': 5, 'uniq_words_ori': 6}]
[39, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 9, 'line_length_gen': 3.8, 'line_length_ori': 4.666666666666667, 'uniq_words_gen': 5, 'uniq_words_ori': 6}]
[39, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 9, 'line_length_gen': 3.8, 'line_length_ori': 4.666666666666667, 'uniq_words_gen': 5, 'uniq_words_ori': 6}]
[39, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 9, 'line_length_gen': 3.8, 'line_length_ori': 4.666666666666667, 'uniq_words_gen': 5, 'uniq_words_ori': 6}]
[40, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 4, 'line_length_gen': 4.142857142857143, 'line_length_ori': 4.0, 'uniq_words_gen': 7, 'uniq_words_ori': 4}]
[40, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 4, 'line_length_gen': 4.142857142857143, 'line_length_ori': 4.0, 'uniq_words_gen': 7, 'uniq_words_ori': 4}]
[40, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 4, 'line_length_gen': 4.142857142857143, 'line_length_ori': 4.0, 'uniq_words_gen': 7, 'uniq_words_ori': 4}]
[40, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 4, 'line_length_gen': 4.142857142857143, 'line_length_ori': 4.0, 'uniq_words_gen': 7, 'uniq_words_ori': 4}]
[40, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 4, 'line_length_gen': 4.142857142857143, 'line_length_ori': 4.0, 'uniq_words_gen': 7, 'uniq_words_ori': 4}]
[40, {'nbr_sylable_gen': 7, 'nbr_sylable_origin': 4, 'line_length_gen': 4.142857142857143, 'line_length_ori': 4.0, 'uniq_words_gen': 7, 'uniq_words_ori': 4}]
[41, {'nbr_sylable_gen': 13, 'nbr_sylable_origin': 10, 'line_length_gen': 3.8, 'line_length_ori': 3.4444444444444446, 'uniq_words_gen': 10, 'uniq_words_ori': 8}]
[41, {'nbr_sylable_gen': 13, 'nbr_sylable_origin': 10, 'line_length_gen': 3.8, 'line_length_ori': 3.4444444444444446, 'uniq_words_gen': 10, 'uniq_words_ori': 8}]
[41, {'nbr_sylable_gen': 13, 'nbr_sylable_origin': 10, 'line_length_gen': 3.8, 'line_length_ori': 3.4444444444444446, 'uniq_words_gen': 10, 'uniq_words_ori': 8}]
[41, {'nbr_sylable_gen': 13, 'nbr_sylable_origin': 10, 'line_length_gen': 3.8, 'line_length_ori': 3.4444444444444446, 'uniq_words_gen': 10, 'uniq_words_ori': 8}]
[41, {'nbr_sylable_gen': 13, 'nbr_sylable_origin': 10, 'line_length_gen': 3.8, 'line_length_ori': 3.4444444444444446, 'uniq_words_gen': 10, 'uniq_words_ori': 8}]
[41, {'nbr_sylable_gen': 13, 'nbr_sylable_origin': 10, 'line_length_gen': 3.8, 'line_length_ori': 3.4444444444444446, 'uniq_words_gen': 10, 'uniq_words_ori': 8}]
[42, {'nbr_sylable_gen': 11, 'nbr_sylable_origin': 17, 'line_length_gen': 5.0, 'line_length_ori': 3.923076923076923, 'uniq_words_gen': 7, 'uniq_words_ori': 13}]
[42, {'nbr_sylable_gen': 11, 'nbr_sylable_origin': 17, 'line_length_gen': 5.0, 'line_length_ori': 3.923076923076923, 'uniq_words_gen': 7, 'uniq_words_ori': 13}]
[42, {'nbr_sylable_gen': 11, 'nbr_sylable_origin': 17, 'line_length_gen': 5.0, 'line_length_ori': 3.923076923076923, 'uniq_words_gen': 7, 'uniq_words_ori': 13}]
[42, {'nbr_sylable_gen': 11, 'nbr_sylable_origin': 17, 'line_length_gen': 5.0, 'line_length_ori': 3.923076923076923, 'uniq_words_gen': 7, 'uniq_words_ori': 13}]
[42, {'nbr_sylable_gen': 11, 'nbr_sylable_origin': 17, 'line_length_gen': 5.0, 'line_length_ori': 3.923076923076923, 'uniq_words_gen': 7, 'uniq_words_ori': 13}]
[42, {'nbr_sylable_gen': 11, 'nbr_sylable_origin': 17, 'line_length_gen': 5.0, 'line_length_ori': 3.923076923076923, 'uniq_words_gen': 7, 'uniq_words_ori': 13}]
[43, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 7, 'line_length_gen': 5.75, 'line_length_ori': 5.0, 'uniq_words_gen': 4, 'uniq_words_ori': 6}]
[43, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 7, 'line_length_gen': 5.75, 'line_length_ori': 5.0, 'uniq_words_gen': 4, 'uniq_words_ori': 6}]
[43, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 7, 'line_length_gen': 5.75, 'line_length_ori': 5.0, 'uniq_words_gen': 4, 'uniq_words_ori': 6}]
[43, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 7, 'line_length_gen': 5.75, 'line_length_ori': 5.0, 'uniq_words_gen': 4, 'uniq_words_ori': 6}]
[43, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 7, 'line_length_gen': 5.75, 'line_length_ori': 5.0, 'uniq_words_gen': 4, 'uniq_words_ori': 6}]
[43, {'nbr_sylable_gen': 8, 'nbr_sylable_origin': 7, 'line_length_gen': 5.75, 'line_length_ori': 5.0, 'uniq_words_gen': 4, 'uniq_words_ori': 6}]
[44, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 7, 'line_length_gen': 4.0, 'line_length_ori': 9.333333333333334, 'uniq_words_gen': 6, 'uniq_words_ori': 3}]
[44, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 7, 'line_length_gen': 4.0, 'line_length_ori': 9.333333333333334, 'uniq_words_gen': 6, 'uniq_words_ori': 3}]
[44, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 7, 'line_length_gen': 4.0, 'line_length_ori': 9.333333333333334, 'uniq_words_gen': 6, 'uniq_words_ori': 3}]
[44, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 7, 'line_length_gen': 4.0, 'line_length_ori': 9.333333333333334, 'uniq_words_gen': 6, 'uniq_words_ori': 3}]
[44, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 7, 'line_length_gen': 4.0, 'line_length_ori': 9.333333333333334, 'uniq_words_gen': 6, 'uniq_words_ori': 3}]
[44, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 7, 'line_length_gen': 4.0, 'line_length_ori': 9.333333333333334, 'uniq_words_gen': 6, 'uniq_words_ori': 3}]
[45, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 8, 'line_length_gen': 5.0, 'line_length_ori': 5.166666666666667, 'uniq_words_gen': 4, 'uniq_words_ori': 5}]
[45, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 8, 'line_length_gen': 5.0, 'line_length_ori': 5.166666666666667, 'uniq_words_gen': 4, 'uniq_words_ori': 5}]
[45, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 8, 'line_length_gen': 5.0, 'line_length_ori': 5.166666666666667, 'uniq_words_gen': 4, 'uniq_words_ori': 5}]
[45, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 8, 'line_length_gen': 5.0, 'line_length_ori': 5.166666666666667, 'uniq_words_gen': 4, 'uniq_words_ori': 5}]
[45, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 8, 'line_length_gen': 5.0, 'line_length_ori': 5.166666666666667, 'uniq_words_gen': 4, 'uniq_words_ori': 5}]
[45, {'nbr_sylable_gen': 6, 'nbr_sylable_origin': 8, 'line_length_gen': 5.0, 'line_length_ori': 5.166666666666667, 'uniq_words_gen': 4, 'uniq_words_ori': 5}]
[46, {'nbr_sylable_gen': 12, 'nbr_sylable_origin': 6, 'line_length_gen': 7.0, 'line_length_ori': 4.25, 'uniq_words_gen': 5, 'uniq_words_ori': 4}]
[46, {'nbr_sylable_gen': 12, 'nbr_sylable_origin': 6, 'line_length_gen': 7.0, 'line_length_ori': 4.25, 'uniq_words_gen': 5, 'uniq_words_ori': 4}]
[46, {'nbr_sylable_gen': 12, 'nbr_sylable_origin': 6, 'line_length_gen': 7.0, 'line_length_ori': 4.25, 'uniq_words_gen': 5, 'uniq_words_ori': 4}]
[46, {'nbr_sylable_gen': 12, 'nbr_sylable_origin': 6, 'line_length_gen': 7.0, 'line_length_ori': 4.25, 'uniq_words_gen': 5, 'uniq_words_ori': 4}]
[46, {'nbr_sylable_gen': 12, 'nbr_sylable_origin': 6, 'line_length_gen': 7.0, 'line_length_ori': 4.25, 'uniq_words_gen': 5, 'uniq_words_ori': 4}]
[46, {'nbr_sylable_gen': 12, 'nbr_sylable_origin': 6, 'line_length_gen': 7.0, 'line_length_ori': 4.25, 'uniq_words_gen': 5, 'uniq_words_ori': 4}]
[47, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 10, 'line_length_gen': 0.0, 'line_length_ori': 4.1, 'uniq_words_gen': 1, 'uniq_words_ori': 7}]
[47, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 10, 'line_length_gen': 0.0, 'line_length_ori': 4.1, 'uniq_words_gen': 1, 'uniq_words_ori': 7}]
[47, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 10, 'line_length_gen': 0.0, 'line_length_ori': 4.1, 'uniq_words_gen': 1, 'uniq_words_ori': 7}]
[47, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 10, 'line_length_gen': 0.0, 'line_length_ori': 4.1, 'uniq_words_gen': 1, 'uniq_words_ori': 7}]
[47, {'nbr_sylable_gen': 0, 'nbr_sylable_origin': 10, 'line_length_gen': 0.0, 'line_length_ori': 4.1, 'uniq_words_gen': 1, 'uniq_words_ori': 7}]
